SEGMENT_ID,BUILT_STATUS,FULL_NAME,SPEED_LIMIT,CTP_CLASS,MULTILINESTRING,geometry
245166,Built,68 ST SE,,Arterial Street,"MULTILINESTRING ((-113.93504170000001 51.0378661, -113.9350414 51.037909, -113.9350416 51.0379281, -113.9350418 51.0379841, -113.9350419 51.0380347, -113.9350416 51.0380646))","MULTILINESTRING ((294235.7534723971 5658135.315130684, 294235.9646382127 5658140.0836582715, 294236.03527305985 5658142.207641131, 294236.2694532805 5658148.433945754, 294236.48670954106 5658154.059631208, 294236.6402580668 5658157.382896472))"
223607,Built,EVERGREEN HT SW,40.0,Residential Street,"MULTILINESTRING ((-114.0948215 50.9224269, -114.0949007 50.9224271, -114.0950104 50.9224274, -114.0950668 50.9224271, -114.0951548 50.9224275, -114.09523120000001 50.922427, -114.09528950000002 50.9224257, -114.0953535 50.9224235, -114.09540360000001 50.9224206, -114.0954784 50.9224157, -114.0954993 50.9224134, -114.0955224 50.9224103, -114.0955589 50.9224025, -114.0955915 50.9223933, -114.0956217 50.9223823, -114.095646 50.9223714, -114.0956723 50.9223574, -114.0956954 50.9223426, -114.0957127 50.9223296, -114.0957308 50.9223137, -114.0957379 50.9223061, -114.0957449 50.9222983, -114.0957503 50.9222913, -114.0957578 50.9222814))","MULTILINESTRING ((282497.3521138235 5645760.61194306, 282491.7880176315 5645760.867756946, 282484.0812898263 5645761.224649543, 282480.11691459245 5645761.357645713, 282473.9354155057 5645761.661667712, 282468.5647966448 5645761.831429588, 282464.4622502361 5645761.858872948, 282459.9549900419 5645761.8030807795, 282456.42115342926 5645761.628472432, 282451.14242383564 5645761.304389007, 282449.6631400328 5645761.110351958, 282448.0255382457 5645760.833869831, 282445.4244424489 5645760.074422501, 282443.0908474525 5645759.147835046, 282440.9174879502 5645758.014064446, 282439.1591612086 5645756.874006655, 282437.24583382776 5645755.39522551, 282435.5536215323 5645753.818069688, 282434.2773503049 5645752.4239082765, 282432.9313304544 5645750.709717066, 282432.3969719018 5645749.885778078, 282431.8687062818 5645749.03931033, 282431.4565995777 5645748.277057691, 282430.8833992094 5645747.19861014))"
288233,Built,84 ST NE,,Residential Street,"MULTILINESTRING ((-113.91186030000001 51.1239844, -113.9118705 51.1250956, -113.9118679 51.1252178))","MULTILINESTRING ((296239.5169978134 5667645.006411706, 296243.69543863036 5667768.573155788, 296244.41532943095 5667782.151629389))"
180301,Built,45 ST SW,40.0,Collector,"MULTILINESTRING ((-114.1528081 51.012486300000006, -114.1527999 51.01215880000001, -114.1527916 51.0118313, -114.1527834 51.0115037, -114.1527751 51.0111762))","MULTILINESTRING ((278851.29516806157 5655944.988351007, 278850.31143543636 5655908.555888882, 278849.3347311701 5655872.123127879, 278848.35055342433 5655835.679551612, 278847.37388009793 5655799.246793368))"
780712,Built,FRONT ST SE,50.0,Collector,"MULTILINESTRING ((-113.9477972 50.8817066, -113.94742370000002 50.8817899))","MULTILINESTRING ((292647.32514763204 5640810.368842667, 292673.96293177916 5640818.580057181))"
150844,Built,100 SIENNA HEIGHTS HL SW,40.0,Residential Street,"MULTILINESTRING ((-114.1808911 51.0291048, -114.1808892 51.0297648, -114.1808901 51.0297787, -114.1808929 51.0297901, -114.1808968 51.0298013, -114.1809028 51.0298124, -114.1809099 51.0298231, -114.1809186 51.0298332, -114.18092920000001 51.0298439, -114.1809355 51.0298486, -114.1809489 51.029858700000005, -114.1809611 51.0298662, -114.1809721 51.0298718, -114.18098670000002 51.0298783, -114.1809993 51.0298832, -114.1810127 51.0298871, -114.1810311 51.0298918, -114.1810473 51.0298953, -114.1810638 51.0298977, -114.18107750000001 51.0298987, -114.1810913 51.02989970000001, -114.1811026 51.0298998, -114.1821961 51.0299012))","MULTILINESTRING ((276961.6912368076 5657877.138041155, 276964.9946059667 5657950.503547982, 276964.9982801477 5657952.051517332, 276964.8567520855 5657953.327320209, 276964.63715116994 5657954.584221214, 276964.2698557171 5657955.836366168, 276963.8235268765 5657957.047375573, 276963.2621529992 5657958.196530213, 276962.570467582 5657959.418141123, 276962.15140078997 5657959.959716017, 276961.2605482684 5657961.1231071185, 276960.44132962485 5657961.993825263, 276959.6971070819 5657962.649688424, 276958.70484076254 5657963.416507916, 276957.845093071 5657963.999399793, 276956.92446049524 5657964.473546481, 276955.65716117236 5657965.05177354, 276954.53832210746 5657965.489934631, 276953.39316869096 5657965.806719261, 276952.4375757588 5657965.959386614, 276951.4749726794 5657966.1123570595, 276950.6833011914 5657966.157703115, 276874.0335726954 5657969.626271506))"
71705,Built,11 AV SE,40.0,Collector,"MULTILINESTRING ((-114.0002538 51.0428679, -113.9990586 51.042868, -113.9980045 51.042868))","MULTILINESTRING ((289687.5157339346 5658875.632389609, 289771.2815811789 5658872.230184525, 289845.15802110586 5658869.220953922))"
185672,Built,CEDARILLE GR SW,40.0,Residential Street,"MULTILINESTRING ((-114.13676050000001 50.9598709, -114.1368974 50.9597466, -114.1369796 50.9596589, -114.1370671 50.959549, -114.1371404 50.959438000000006, -114.1372133 50.9592942, -114.1372551 50.9591821, -114.13728860000002 50.9590558, -114.13729420000001 50.9590382, -114.137303 50.9590237, -114.13731910000001 50.9590063, -114.1373353 50.9589938, -114.1373577 50.95898150000001, -114.1373796 50.9589729, -114.13740190000001 50.9589671, -114.137423 50.9589632, -114.1374581 50.958961, -114.1377502 50.958961))","MULTILINESTRING ((279727.63109316083 5650047.726777464, 279717.43136695575 5650034.317638423, 279711.24520838214 5650024.8138109865, 279704.58186444925 5650012.857887118, 279698.9102551895 5650000.737244926, 279693.1114794575 5649984.969082243, 279689.6462107864 5649972.632015372, 279686.6964654396 5649958.691548143, 279686.21999745193 5649956.751718602, 279685.5335293792 5649955.1660764, 279684.3208054757 5649953.279864673, 279683.1242498992 5649951.938678291, 279681.49333990953 5649950.63825764, 279679.91504512855 5649949.74766682, 279678.32191765984 5649949.169544184, 279676.82203386445 5649948.799055511, 279674.34725895216 5649948.659401074, 279653.838987405 5649949.53255518))"
48436,Built,34 AV SE,50.0,Residential Street,"MULTILINESTRING ((-114.0258786 51.0232604, -114.025756 51.0232605, -114.0255884 51.0232609, -114.025394 51.0232608, -114.0252662 51.023261, -114.02514970000001 51.0232609))","MULTILINESTRING ((287802.0209374771 5656769.334968252, 287810.6173863133 5656768.9928480545, 287822.37034157594 5656768.554447783, 287836.00007185014 5656767.98328216, 287844.961571597 5656767.637356184, 287853.12941153697 5656767.290644721))"
42519,Built,19 ST SW,40.0,Collector,"MULTILINESTRING ((-114.1063194 51.0174079, -114.10631840000002 51.016959))","MULTILINESTRING ((282134.5808524119 5656353.568882629, 282132.54576133686 5656303.661677402))"
111362,Built,3 AV NW,,Parkway,"MULTILINESTRING ((-114.136977 51.05801670000001, -114.137214 51.058136))","MULTILINESTRING ((280177.2012105575 5660959.172464884, 280161.1623673846 5660973.142850739))"
301700,Built,REDSTONE MR NE,50.0,Collector,"MULTILINESTRING ((-113.9615211 51.1722585, -113.9613806 51.1722329))","MULTILINESTRING ((292981.32843504206 5673150.639615608, 292991.0332123417 5673147.397781499))"
285994,Built,WESTLAND MR SW,40.0,Residential Street,"MULTILINESTRING ((-114.2057469 51.0589333, -114.2053921 51.0589339, -114.2051499 51.0589343, -114.2050656 51.0589344))","MULTILINESTRING ((275363.6522974558 5661268.700562192, 275388.51166386425 5661267.684482032, 275405.48156893725 5661266.989870619, 275411.38791506004 5661266.743757225))"
804156,Built,SHAGANAPPI TR NW,,Arterial Street,"MULTILINESTRING ((-114.1520563 51.07671220000001, -114.1520526 51.0767982))","MULTILINESTRING ((279209.7794318844 5663082.687947283, 279210.4481573198 5663092.2374537345))"
184080,Built,WOODFORD CL SW,40.0,Residential Street,"MULTILINESTRING ((-114.1250689 50.9471083, -114.1249889 50.9471163, -114.1249137 50.9471235, -114.1248433 50.9471256, -114.1247617 50.9471267, -114.124579 50.9471261))","MULTILINESTRING ((280488.32050419075 5648594.049763779, 280493.97643717 5648594.700914141, 280499.2915042965 5648595.277427082, 280504.2454400434 5648595.301276055, 280509.9812140413 5648595.180615924, 280522.80900857353 5648594.569989383))"
181596,Built,SOMME MR SW,40.0,Residential Street,"MULTILINESTRING ((-114.1154826 51.020673900000006, -114.11550040000002 51.0206796, -114.1155189 51.0206838, -114.115538 51.020688, -114.1155563 51.0206913, -114.1155809 51.02069420000001, -114.1155996 51.0206963, -114.1156247 51.0206979, -114.1156496 51.020699, -114.11571580000002 51.0207025, -114.11575 51.0207044, -114.1157896 51.0207069, -114.11582230000002 51.0207085, -114.1158463 51.0207097, -114.1158716 51.0207104, -114.1158947 51.0207109, -114.1159024 51.0207111, -114.1159112 51.0207108, -114.1159217 51.0207107))","MULTILINESTRING ((281507.40295785543 5656743.795512045, 281506.1816905168 5656744.481989261, 281504.90428595396 5656745.003788656, 281503.584811558 5656745.527368468, 281502.31719731144 5656745.948522225, 281500.60596598964 5656746.3438995555, 281499.30466065387 5656746.6328369025, 281497.5522561156 5656746.885177802, 281495.8115230319 5656747.081340953, 281491.1862576292 5656747.666848463, 281488.79720241425 5656747.979542996, 281486.03233949974 5656748.374962714, 281483.74704858585 5656748.6498580305, 281482.06989180966 5656748.85447245, 281480.2992311603 5656749.007359744, 281478.68188652874 5656749.131485901, 281478.1429284754 5656749.176567066, 281477.52448978135 5656749.169327226, 281476.78779350594 5656749.18936566))"
151631,Built,25 ST SE,,Industrial Arterial,"MULTILINESTRING ((-113.9991359 51.0105427, -113.99915570000002 51.0105874, -113.9991811 51.0106511, -113.9992065 51.0107204, -113.9992284 51.0107857, -113.9992442 51.0108322, -113.9992625 51.0108917, -113.9992784 51.0109523, -113.99929350000001 51.011013500000004, -113.9993046 51.0110692, -113.9993146 51.0111207, -113.99932250000002 51.0111731, -113.9993348 51.0112685, -113.999342 51.0113307, -113.9993467 51.0113887, -113.9993499 51.0114492, -113.9993519 51.0114969, -113.9993523 51.011567, -113.9993519 51.0116261, -113.9993447 51.0117664, -113.9993359 51.0118441, -113.9993244 51.0119313, -113.9993173 51.0119799, -113.9993109 51.0120247, -113.9993045 51.0120522))","MULTILINESTRING ((289619.4852378486 5655278.765694419, 289618.2989603742 5655283.791646178, 289616.80595708033 5655290.945866097, 289615.33831227006 5655298.722651499, 289614.0980301047 5655306.044751836, 289613.2004493725 5655311.259390852, 289612.1863951738 5655317.92641043, 289611.34564417123 5655324.708865034, 289610.56371923536 5655331.5557383215, 289610.0374274269 5655337.779739362, 289609.5692680097 5655343.533675034, 289609.2524639339 5655349.381667838, 289608.8217646356 5655360.022637222, 289608.5984279084 5655366.958119477, 289608.5314077748 5655373.419537542, 289608.580906302 5655380.154602079, 289608.6566104286 5655385.4632336395, 289608.94594594237 5655393.257554976, 289609.2415832625 5655399.826695981, 289610.38176364487 5655415.403606391, 289611.35072201304 5655424.016560378, 289612.55204662465 5655433.677939797, 289613.2700237025 5655439.060635326, 289613.9217029045 5655444.022875479, 289614.4950536459 5655447.061834624))"
109525,Built,EDFORTH RD NW,40.0,Residential Street,"MULTILINESTRING ((-114.1412403 51.1254671, -114.14180180000001 51.1254663, -114.1423633 51.1254654, -114.1429248 51.1254646, -114.1434864 51.1254637))","MULTILINESTRING ((280198.73806330876 5668470.394623002, 280159.4529093081 5668471.984148989, 280120.16728328937 5668473.562858338, 280080.8821354684 5668475.152985192, 280041.58951967396 5668476.73259452))"
306874,Built,2000 NEW BRIGHTON GV SE,40.0,Residential Street,"MULTILINESTRING ((-113.9344454 50.9190187, -113.93382890000001 50.9189333))","MULTILINESTRING ((293751.35775499116 5644921.003018105, 293794.3032319071 5644909.78518814))"
292099,Built,EVANSCOVE CI NW,40.0,Residential Street,"MULTILINESTRING ((-114.1169316 51.1652013, -114.1169312 51.16539680000001, -114.1169308 51.1656271, -114.1169303 51.1658574, -114.1169256 51.1658797))","MULTILINESTRING ((282086.64812441485 5672815.331376163, 282087.59799766826 5672837.064285077, 282088.7119793524 5672862.665974712, 282089.8329540087 5672888.267368577, 282090.2666303676 5672890.7325657485))"
139819,Built,ARBOUR LAKE WY NW,50.0,Collector,"MULTILINESTRING ((-114.1903779 51.1371308, -114.19022290000001 51.1371669, -114.19019160000002 51.137176, -114.1901471 51.1371898, -114.190102 51.1372105, -114.1898644 51.1373213, -114.1898106 51.1373462, -114.18976000000002 51.137368800000004, -114.1897008 51.1373945, -114.189669 51.1374075))","MULTILINESTRING ((276817.4654253235 5669915.0664343815, 276828.4802261945 5669918.609167671, 276830.7132367372 5669919.525805714, 276833.8921230562 5669920.924876534, 276837.14626099577 5669923.089199704, 276854.2983911634 5669934.685660854, 276858.18124429457 5669937.290505226, 276861.8291926853 5669939.649373673, 276866.0935687046 5669942.326770999, 276868.38034466567 5669943.67546974))"
805839,Built,COUNTRY VILLAGE LI NE,50.0,Residential Street,"MULTILINESTRING ((-114.0676973 51.1601308, -114.0676502 51.16018, -114.0676094 51.1602224, -114.0675701 51.1602632, -114.0675494 51.1602834))","MULTILINESTRING ((285504.5154048428 5672106.80766033, 285508.03631915833 5672112.139922427, 285511.0852608328 5672116.734594935, 285514.0219131584 5672121.1557695465, 285515.5627109539 5672123.341058966))"
305405,Built,VALLEY MEADOW GD NW,40.0,Residential Street,"MULTILINESTRING ((-114.2451203 51.0920213, -114.24508940000001 51.0925552, -114.2450917 51.092596, -114.2450872 51.0926311, -114.2450733 51.0926613, -114.2450475 51.0926852, -114.245024 51.092702800000005, -114.24499940000001 51.0927155, -114.24495360000002 51.0927297, -114.2448854 51.0927481, -114.2448384 51.0927629, -114.24478440000001 51.0927848, -114.2447188 51.0928119, -114.244639 51.0928479, -114.2445251 51.0929113, -114.2444513 51.0929649, -114.2443692 51.0930268, -114.2442895 51.0930909, -114.2442051 51.0931592, -114.2436525 51.0936107, -114.2436232 51.0936346, -114.2435962 51.0936494, -114.2435504 51.093667, -114.2435442 51.093668))","MULTILINESTRING ((272767.5065184764 5665067.923573878, 272772.28838762594 5665127.18069145, 272772.32748855476 5665131.723447293, 272772.8146740523 5665135.611542718, 272773.93588266836 5665138.925881577, 272775.8592618271 5665141.503107478, 272777.59072584903 5665143.387079898, 272779.37516240065 5665144.7229324775, 272782.65108116996 5665146.16005961, 272787.51572975126 5665147.994911335, 272790.87859365484 5665149.495038135, 272794.7663174556 5665151.762840602, 272799.49160753493 5665154.57289435, 272805.25462125556 5665158.328493522, 272813.5391899504 5665165.024794025, 272818.96845541615 5665170.755492874, 272825.0194559385 5665177.3832606925, 272830.9132163688 5665184.263015771, 272837.1565813496 5665191.595169747, 272878.05507263984 5665240.081313135, 272880.22338155005 5665242.647770135, 272882.1860642615 5665244.209700012, 272885.4785585859 5665246.024861191, 272885.9174893481 5665246.116888474))"
216920,Built,EVERGREEN DR SW,50.0,Collector,"MULTILINESTRING ((-114.10267840000002 50.9175833, -114.1026786 50.9176777))","MULTILINESTRING ((281922.6263377179 5645245.3556231, 281923.05384499824 5645255.850549783))"
764655,Built,LEGACY REACH LD SE,40.0,Residential Street,"MULTILINESTRING ((-114.0052703 50.8620943, -114.0050119 50.8620913, -114.0048334 50.8620764, -114.0046173 50.8620527, -114.00437300000002 50.8619991, -114.0041146 50.86193370000001, -114.003471 50.8617554, -114.003269 50.86167510000001, -114.0031849 50.861624))","MULTILINESTRING ((288516.52937136556 5638793.126307495, 288534.6962380883 5638792.052509367, 288547.18765907455 5638789.884728858, 288562.2847143604 5638786.63097982, 288579.2305634836 5638779.972518826, 288597.11510394537 5638771.961925517, 288641.590865374 5638750.297272169, 288655.4399744378 5638740.791941951, 288661.1259543171 5638734.870363298))"
52375,Built,HUNTRIDGE WY NE,40.0,Residential Street,"MULTILINESTRING ((-114.0653938 51.1196119, -114.06539390000002 51.1198264, -114.064568 51.120409300000006, -114.0632183 51.1204068))","MULTILINESTRING ((285477.70227171574 5667595.494828067, 285478.68939685076 5667619.341593714, 285539.17635347915 5667681.735291134, 285633.59874403605 5667677.522449562))"
127243,Built,SOMERGLEN CV SW,40.0,Residential Street,"MULTILINESTRING ((-114.0755852 50.8945651, -114.0754904 50.8945627, -114.0753701 50.8945608, -114.0752343 50.8945628, -114.0751338 50.8945682, -114.0750057 50.8945782, -114.0748887 50.8945902, -114.0747496 50.8946114, -114.0746492 50.8946267, -114.0745625 50.894644500000005, -114.0744731 50.8946638, -114.0743627 50.894693, -114.0742755 50.8947188, -114.0741928 50.894746, -114.0741111 50.894774500000004, -114.0740302 50.8948055))","MULTILINESTRING ((283719.83446989604 5642606.68087652, 283726.48852914775 5642606.136173983, 283734.9377567682 5642605.572317609, 283744.49483194575 5642605.396602125, 283751.5857967193 5642605.702343365, 283760.63857379963 5642606.438579075, 283768.9201986726 5642607.429700285, 283778.7982533945 5642609.378822734, 283785.92805060185 5642610.785477725, 283792.106211309 5642612.510212468, 283798.48114848137 5642614.393796068, 283806.3784114283 5642617.31642547, 283812.6287753182 5642619.929071905, 283818.5692346812 5642622.710547948, 283824.44540264993 5642625.6394805005, 283830.2768997355 5642628.848686273))"
